Term,PosScore,NegScore,Punjabi
righteous,0.9,0.0,ਧਰਮੀ
subsidize,0.9,0.0,ਸਬਸਿਡੀ
effusion,0.9,0.0,ਪ੍ਰਭਾਵ
unfazed,0.9,0.0,ਬੇਖਬਰ
awarded,0.9,0.0,ਸਨਮਾਨਿਤ ਕੀਤਾ
excelled,0.9,0.0,ਉੱਤਮ
beckon,0.9,0.0,ਇਸ਼ਾਰਾ
well-backlit,0.9,0.0,ਚੰਗੀ-ਬੈਕਲਿਟ
law-abiding,0.9,0.0,ਕਾਨੂੰਨ ਦੀ ਪਾਲਣਾ
eased,0.9,0.0,ਆਰਾਮ
amusingly,0.9,0.0,ਮਨੋਰੰਜਨ ਨਾਲ
sensible,0.9,0.0,ਸਮਝਦਾਰ
impeccable,0.9,0.0,ਨਿਰਬਲ
awesomely,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
competitive,0.9,0.0,ਪ੍ਰਤੀਯੋਗੀ
bravery,0.9,0.0,ਬਹਾਦਰੀ
distinction,0.9,0.0,ਅੰਤਰ
sagacity,0.9,0.0,ਸੰਜੋਗ
goood,0.9,0.0,ਗੂਡ
properly,0.9,0.0,ਸਹੀ .ੰਗ ਨਾਲ
bloom,0.9,0.0,ਖਿੜ
freshest,0.9,0.0,ਤਾਜ਼ਾ
richly,0.9,0.0,ਅਮੀਰ ਨਾਲ
well-wishers,0.9,0.0,ਸ਼ੁਭਚਿੰਤਕ
flawlessly,0.9,0.0,ਬਿਨਾਂ ਵਜ੍ਹਾ
quaint,0.9,0.0,ਅਜੀਬ
smartest,0.9,0.0,ਚੁਸਤ
gracious,0.9,0.0,ਦਿਆਲੂ
youthful,0.9,0.0,ਜਵਾਨ
revolutionizes,0.9,0.0,ਇਨਕਲਾਬ
eloquently,0.9,0.0,ਚੁਸਤ
beautiful,0.9,0.0,ਸੁੰਦਰ
feasibly,0.9,0.0,ਸੰਭਾਵਤ ਤੌਰ ਤੇ
relaxed,0.9,0.0,ਆਰਾਮਦਾਇਕ
succes,0.9,0.0,ਸਫਲਤਾ
incredible,0.9,0.0,ਅਵਿਸ਼ਵਾਸ਼ਯੋਗ
recovery,0.9,0.0,ਰਿਕਵਰੀ
wisely,0.9,0.0,ਸਮਝਦਾਰੀ ਨਾਲ
effective,0.9,0.0,ਅਸਰਦਾਰ
merriment,0.9,0.0,ਅਨੰਦ
low-risk,0.9,0.0,ਘੱਟ ਜੋਖਮ
affluence,0.9,0.0,ਅਮੀਰਤਾ
admirable,0.9,0.0,ਪ੍ਰਸੰਸਾਯੋਗ
inpressed,0.9,0.0,ਦਬਾਇਆ
wows,0.9,0.0,ਵੋਹ
refine,0.9,0.0,ਸੁਧਾਰੇ
brave,0.9,0.0,ਬਹਾਦਰ
amity,0.9,0.0,ਅਮਲ
benevolent,0.9,0.0,ਪਰਉਪਕਾਰੀ
securely,0.9,0.0,ਸੁਰੱਖਿਅਤ .ੰਗ ਨਾਲ
improved,0.9,0.0,ਸੁਧਾਰ
desiring,0.9,0.0,ਇੱਛਾ
reform,0.9,0.0,ਸੁਧਾਰ
romantically,0.9,0.0,ਰੋਮਾਂਟਿਕ .ੰਗ ਨਾਲ
sporty,0.9,0.0,ਸਪੋਰਟੀ
reverence,0.9,0.0,ਸਤਿਕਾਰ
invigorate,0.9,0.0,ਜੋਸ਼
outstanding,0.9,0.0,ਬਕਾਇਆ
prefers,0.9,0.0,ਪਸੰਦ
magnificent,0.9,0.0,ਸ਼ਾਨਦਾਰ
outperformed,0.9,0.0,ਬਾਹਰੀ
eminence,0.9,0.0,ਉੱਤਮਤਾ
satisified,0.9,0.0,ਸੰਤੁਸ਼ਟ
enviousness,0.9,0.0,ਈਰਖਾ
overjoyed,0.9,0.0,ਖੁਸ਼
sophisticated,0.9,0.0,ਸੂਝਵਾਨ
extol,0.9,0.0,ਐਕਸਟੋਲ
astonishingly,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
world-famous,0.9,0.0,ਵਿਸ਼ਵ ਪ੍ਰਸਿੱਧ
gratitude,0.9,0.0,ਧੰਨਵਾਦ
deservedly,0.9,0.0,ਲਾਇਕ
mesmerizingly,0.9,0.0,ਮਨਮੋਹਕ
unparalleled,0.9,0.0,ਅਨੌਖਾ
gorgeously,0.9,0.0,ਖੂਬਸੂਰਤ
genial,0.9,0.0,ਮਹਾਨ
succeed,0.9,0.0,ਸਫਲ
beautifullly,0.9,0.0,ਸੁੰਦਰਤਾ ਨਾਲ
faithfully,0.9,0.0,ਵਫ਼ਾਦਾਰੀ ਨਾਲ
priceless,0.9,0.0,ਅਨਮੋਲ
exultant,0.9,0.0,ਨਾਚ
thank,0.9,0.0,ਧੰਨਵਾਦ
thumbs-up,0.9,0.0,ਚੜ੍ਹਦੀ ਕਲਾਂ
titillating,0.9,0.0,ਟਾਈਟਲਿੰਗ
preferably,0.9,0.0,ਤਰਜੀਹੀ
wonder,0.9,0.0,ਹੈਰਾਨ
jubilate,0.9,0.0,ਜੁਬਲੇਟ
finest,0.9,0.0,ਵਧੀਆ
recommendation,0.9,0.0,ਸਿਫਾਰਸ਼
astonishing,0.9,0.0,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
enrapt,0.9,0.0,ਫੜਨਾ
honesty,0.9,0.0,ਇਮਾਨਦਾਰੀ
luxury,0.9,0.0,ਲਗਜ਼ਰੀ
futuristic,0.9,0.0,ਭਵਿੱਖਵਾਦੀ
important,0.9,0.0,ਮਹੱਤਵਪੂਰਨ
gaily,0.9,0.0,ਗੇਲੀ
smooth,0.9,0.0,ਨਿਰਵਿਘਨ
stronger,0.9,0.0,ਮਜ਼ਬੂਤ
high-spirited,0.9,0.0,ਉੱਚ-ਉਤਸ਼ਾਹੀ
succeeding,0.9,0.0,ਸਫਲ
beloved,0.9,0.0,ਪਿਆਰਾ
beautifully,0.9,0.0,ਸੁੰਦਰਤਾ ਨਾਲ
sustainable,0.9,0.0,ਟਿਕਾable
staunch,0.9,0.0,ਕਠੋਰ
nice,0.9,0.0,ਵਧੀਆ
acclamation,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
stellar,0.9,0.0,ਸਟਾਰਰ
favorited,0.9,0.0,ਅਨੁਕੂਲ
zenith,0.9,0.0,ਜ਼ੈਨੀਥ
courteous,0.9,0.0,ਸ਼ਿਸ਼ਟਾਚਾਰੀ
heroically,0.9,0.0,ਬਹਾਦਰੀ ਨਾਲ
lucky,0.9,0.0,ਖੁਸ਼ਕਿਸਮਤ
correctly,0.9,0.0,ਸਹੀ
prudent,0.9,0.0,ਸਮਝਦਾਰ
success,0.9,0.0,ਸਫਲਤਾ
lustrous,0.9,0.0,ਕਮਜ਼ੋਰ
non-violent,0.9,0.0,ਗੈਰ ਹਿੰਸਕ
fervid,0.9,0.0,fervid
gratifying,0.9,0.0,ਸੰਤੁਸ਼ਟ
statuesque,0.9,0.0,ਮੂਰਤੀ
heartening,0.9,0.0,ਦਿਲ ਖਿੱਚਣ ਵਾਲਾ
unequivocally,0.9,0.0,ਨਿਰਵਿਘਨ
brand-new,0.9,0.0,ਬਿਲਕੁਲ ਨਵਾਂ
blockbuster,0.9,0.0,ਬਲਾਕਬਸਟਰ
breathtaking,0.9,0.0,ਸਾਹ ਲੈਣ ਵਾਲਾ
remission,0.9,0.0,ਛੋਟ
heal,0.9,0.0,ਚੰਗਾ
accomodative,0.9,0.0,ਅਨੁਕੂਲ
ebullience,0.9,0.0,ਉਤਸੁਕਤਾ
rightness,0.9,0.0,ਸਹੀ
nobly,0.9,0.0,ਕੋਈ ਵੀ
finer,0.9,0.0,ਵਧੀਆ
gaiety,0.9,0.0,ਗੈਟੀ
eagerly,0.9,0.0,ਉਤਸੁਕਤਾ ਨਾਲ
accessable,0.9,0.0,ਪਹੁੰਚਯੋਗ
acclaim,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
self-sufficient,0.9,0.0,ਸਵੈ-ਨਿਰਭਰ
adulatory,0.9,0.0,ਅਭਿਆਸ
roomy,0.9,0.0,ਕਮਰਾ
harmonious,0.9,0.0,ਸੁਮੇਲ
ecstatically,0.9,0.0,ਅਨੰਦ ਨਾਲ
relent,0.9,0.0,ਹੁਸ਼ਿਆਰ
impassioned,0.9,0.0,ਪ੍ਰਭਾਵਤ
rectifying,0.9,0.0,ਸੁਧਾਰੀ ਜਾ ਰਹੀ ਹੈ
prize,0.9,0.0,ਇਨਾਮ
beauteous,0.9,0.0,ਸੁੰਦਰ
confidence,0.9,0.0,ਦਾ ਭਰੋਸਾ
cherished,0.9,0.0,ਪਾਲਿਆ ਹੋਇਆ
outstrip,0.9,0.0,ਆਉਟਸਟ੍ਰਿਪ
wieldy,0.9,0.0,ਕਠੋਰ
picturesque,0.9,0.0,ਖੂਬਸੂਰਤ
educated,0.9,0.0,ਪੜ੍ਹਿਆ ਲਿਖਿਆ
dauntless,0.9,0.0,ਬੇਵਕੂਫ
embolden,0.9,0.0,ਹੌਂਸਲਾ
reaffirmation,0.9,0.0,ਪੁਸ਼ਟੀ
cost-saving,0.9,0.0,ਲਾਗਤ-ਬਚਤ
brainy,0.9,0.0,ਦਿਮਾਗੀ
unencumbered,0.9,0.0,ਬੇਦਾਗ
amenity,0.9,0.0,ਸਹੂਲਤ
valor,0.9,0.0,ਮੁੱਲ
convience,0.9,0.0,ਯਕੀਨ
err-free,0.9,0.0,ਗਲਤੀ-ਰਹਿਤ
hotcake,0.9,0.0,ਹੌਟਕੇਕ
delighted,0.9,0.0,ਖੁਸ਼ ਹੋਇਆ
prestigious,0.9,0.0,ਵੱਕਾਰੀ
amazingly,0.9,0.0,ਹੈਰਾਨੀ ਨਾਲ
encourage,0.9,0.0,ਨੂੰ ਉਤਸ਼ਾਹ
liked,0.9,0.0,ਪਸੰਦ
correct,0.9,0.0,ਸਹੀ
outdo,0.9,0.0,ਵੱਧ
helped,0.9,0.0,ਮਦਦ ਕੀਤੀ
accolade,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
invulnerable,0.9,0.0,ਅਜਿੱਤ
defeating,0.9,0.0,ਹਰਾਉਣਾ
gems,0.9,0.0,ਰਤਨ
low-priced,0.9,0.0,ਘੱਟ ਕੀਮਤ ਵਾਲੀ
patiently,0.9,0.0,ਧੀਰਜ ਨਾਲ
dazzle,0.9,0.0,ਚਮਕਦਾਰ
enviable,0.9,0.0,ਈਰਖਾ ਯੋਗ
engaging,0.9,0.0,ਦਿਲਚਸਪ
ingenuous,0.9,0.0,ਹੁਸ਼ਿਆਰ
peach,0.9,0.0,ਆੜੂ
gleefully,0.9,0.0,ਖ਼ੁਸ਼ੀ ਨਾਲ
supurbly,0.9,0.0,sulpbly
refund,0.9,0.0,ਰਿਫੰਡ
lower-priced,0.9,0.0,ਘੱਟ ਕੀਮਤ ਵਾਲੀ
patriotic,0.9,0.0,ਦੇਸ਼ ਭਗਤ
calmness,0.9,0.0,ਸ਼ਾਂਤੀ
irreplaceable,0.9,0.0,ਨਾ ਬਦਲਣਯੋਗ
fearlessly,0.9,0.0,ਨਿਡਰਤਾ ਨਾਲ
steadfastly,0.9,0.0,ਦ੍ਰਿੜਤਾ ਨਾਲ
exalting,0.9,0.0,ਉੱਤਮ
trustworthiness,0.9,0.0,ਭਰੋਸੇਯੋਗਤਾ
accommodative,0.9,0.0,ਅਨੁਕੂਲ
unrestricted,0.9,0.0,ਪ੍ਰਤੀਬੰਧਿਤ
affordably,0.9,0.0,ਕਿਫਾਇਤੀ
appeal,0.9,0.0,ਅਪੀਲ
integrated,0.9,0.0,ਏਕੀਕ੍ਰਿਤ
dead-on,0.9,0.0,ਮਰੇ
remarkable,0.9,0.0,ਕਮਾਲ ਦੀ
brainiest,0.9,0.0,ਦਿਮਾਗੀ
time-honored,0.9,0.0,ਵਾਰ-ਸਨਮਾਨਿਤ
savior,0.9,0.0,ਮੁਕਤੀਦਾਤਾ
backbone,0.9,0.0,ਰੀੜ੍ਹ ਦੀ ਹੱਡੀ
outstandingly,0.9,0.0,ਸ਼ਾਨਦਾਰ
amazement,0.9,0.0,ਹੈਰਾਨ
replaceable,0.9,0.0,ਬਦਲਣਯੋਗ
swankiest,0.9,0.0,swankiest
energy-saving,0.9,0.0,energyਰਜਾ ਦੀ ਬਚਤ
prodigious,0.9,0.0,ਅਜੀਬ
amicably,0.9,0.0,ਹਲੀਮੀ ਨਾਲ
guarantee,0.9,0.0,ਗਰੰਟੀ
simplifying,0.9,0.0,ਸਧਾਰਣ
supremacy,0.9,0.0,ਸਰਬੋਤਮਤਾ
softer,0.9,0.0,ਨਰਮ
honest,0.9,0.0,ਇਮਾਨਦਾਰ
covenant,0.9,0.0,ਨੇਮ
striking,0.9,0.0,ਹੜਤਾਲੀ
sensitive,0.9,0.0,ਸੰਵੇਦਨਸ਼ੀਲ
attractively,0.9,0.0,ਆਕਰਸ਼ਕ
electrify,0.9,0.0,ਬਿਜਲੀ ਦਿਓ
best-performing,0.9,0.0,ਵਧੀਆ ਪ੍ਰਦਰਸ਼ਨ
simplify,0.9,0.0,ਸਰਲ ਕਰੋ
spellbinding,0.9,0.0,ਸਪੈਲਬਾਇਡਿੰਗ
cure-all,0.9,0.0,ਇਲਾਜ਼-ਸਭ
hands-down,0.9,0.0,ਹੱਥ-ਡਾ downਨ
soundly,0.9,0.0,ਆਵਾਜ਼ ਵਿੱਚ
snappy,0.9,0.0,ਸਨੇਪੀ
exquisite,0.9,0.0,ਨਿਹਾਲ
reassure,0.9,0.0,ਭਰੋਸਾ
brilliances,0.9,0.0,ਚਮਕ
paramount,0.9,0.0,ਸਰਬੋਤਮ
dextrous,0.9,0.0,ਘ੍ਰਿਣਾਯੋਗ
lucidly,0.9,0.0,ਦਿਲਚਸਪੀ ਨਾਲ
contrasty,0.9,0.0,ਇਸ ਦੇ ਉਲਟ
accomplishment,0.9,0.0,ਪ੍ਰਾਪਤੀ
humorous,0.9,0.0,ਹਾਸੇ ਵਾਲਾ
appropriate,0.9,0.0,ਉਚਿਤ
undisputably,0.9,0.0,ਨਿਰਵਿਵਾਦ
clearly,0.9,0.0,ਸਾਫ ਤੌਰ ਤੇ
admiringly,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ ਨਾਲ
eventful,0.9,0.0,ਘਟਨਾਵਾਦੀ
guidance,0.9,0.0,ਸੇਧ
hallowed,0.9,0.0,ਪਵਿੱਤਰ
liberate,0.9,0.0,ਮੁਕਤ
reclaim,0.9,0.0,ਮੁੜ ਦਾਅਵਾ ਕਰੋ
outperform,0.9,0.0,ਬਾਹਰੀ
valiant,0.9,0.0,ਬਹਾਦਰੀ ਵਾਲਾ
magnanimously,0.9,0.0,ਬਹੁਤ ਵੱਡਾ
upliftingly,0.9,0.0,ਉਤਸ਼ਾਹ ਨਾਲ
heaven,0.9,0.0,ਸਵਰਗ
robust,0.9,0.0,ਮਜ਼ਬੂਤ
blameless,0.9,0.0,ਨਿਰਦੋਸ਼
spellbind,0.9,0.0,ਸ਼ਬਦ ਜੋੜ
meritorious,0.9,0.0,ਗੁਣਵਾਨ
self-determination,0.9,0.0,ਸਵੈ-ਨਿਰਣਾ
happiness,0.9,0.0,ਖੁਸ਼ਹਾਲੀ
enjoyable,0.9,0.0,ਅਨੰਦਮਈ
subsidizes,0.9,0.0,ਸਬਸਿਡੀ
nurturing,0.9,0.0,ਪਾਲਣ ਪੋਸ਼ਣ
eminent,0.9,0.0,ਉੱਘੇ
heavenly,0.9,0.0,ਸਵਰਗੀ
engrossing,0.9,0.0,ਮਸਤ
rich,0.9,0.0,ਅਮੀਰ
humor,0.9,0.0,ਹਾਸੇ
first-rate,0.9,0.0,ਪਹਿਲੀ ਦਰ
unselfish,0.9,0.0,ਨਿਰਸਵਾਰਥ
oasis,0.9,0.0,Oasis
poised,0.9,0.0,ਤਿਆਰ
kid-friendly,0.9,0.0,ਬੱਚਾ-ਦੋਸਤਾਨਾ
harmonize,0.9,0.0,ਸੁਮੇਲ
vigilant,0.9,0.0,ਚੌਕਸ
outwit,0.9,0.0,ਬਾਹਰ
adoringly,0.9,0.0,ਪਿਆਰੇ
quieter,0.9,0.0,ਸ਼ਾਂਤ
fondly,0.9,0.0,ਪਿਆਰ ਨਾਲ
instructive,0.9,0.0,ਉਪਦੇਸ਼ਕ
complemented,0.9,0.0,ਪੂਰਕ
all-around,0.9,0.0,ਸਾਰੇ ਆਲੇ - ਦੁਆਲੇ
hallmarks,0.9,0.0,ਹਾਲਮਾਰਕ
soundness,0.9,0.0,ਆਵਾਜ਼
dashing,0.9,0.0,ਡੈਸ਼ਿੰਗ
overtaken,0.9,0.0,ਵੱਧ ਗਿਆ
grace,0.9,0.0,ਕਿਰਪਾ
advocate,0.9,0.0,ਵਕੀਲ
fanfare,0.9,0.0,ਧੱਕਾ
jubilantly,0.9,0.0,ਖੁਸ਼ਹਾਲੀ ਨਾਲ
praising,0.9,0.0,ਪ੍ਰਸੰਸਾ
tops,0.9,0.0,ਸਿਖਰ
succeeds,0.9,0.0,ਸਫਲ
astonished,0.9,0.0,ਹੈਰਾਨ
danken,0.9,0.0,ਧੰਨਵਾਦ ਕਰਨਾ
affection,0.9,0.0,ਪਿਆਰ
geeky,0.9,0.0,geeky
hot,0.9,0.0,ਗਰਮ
advantageous,0.9,0.0,ਲਾਭਦਾਇਕ
improve,0.9,0.0,ਸੁਧਾਰ
sweetheart,0.9,0.0,ਪਿਆਰਾ
eloquence,0.9,0.0,ਭਾਸ਼ਣ
audibly,0.9,0.0,ਆਵਾਜ਼ ਨਾਲ
charmingly,0.9,0.0,ਮਨਮੋਹਕ
incredibly,0.9,0.0,ਅਵਿਸ਼ਵਾਸ਼
solicitous,0.9,0.0,ਇਕਲਾ
well-made,0.9,0.0,ਚੰਗੀ ਤਰ੍ਹਾਂ ਬਣਾਇਆ
logical,0.9,0.0,ਲਾਜ਼ੀਕਲ
zeal,0.9,0.0,ਜੋਸ਼
thoughtfully,0.9,0.0,ਸੋਚ ਸਮਝ ਕੇ
solid,0.9,0.0,ਠੋਸ
deference,0.9,0.0,ਸਤਿਕਾਰ
intuitive,0.9,0.0,ਅਨੁਭਵੀ
punctual,0.9,0.0,ਪਾਬੰਦ
hallmark,0.9,0.0,ਹਾਲਮਾਰਕ
redeeming,0.9,0.0,ਛੁਟਕਾਰਾ
safe,0.9,0.0,ਸੁਰੱਖਿਅਤ
excallent,0.9,0.0,ਸ਼ਾਨਦਾਰ
fortune,0.9,0.0,ਕਿਸਮਤ
grin,0.9,0.0,ਮੁਸਕੁਰਾਉਣਾ
awesomeness,0.9,0.0,ਸ਼ਾਨਦਾਰਤਾ
succeeded,0.9,0.0,ਸਫਲ
beckons,0.9,0.0,ਇਸ਼ਾਰਾ ਕਰਦਾ ਹੈ
pamperedly,0.9,0.0,pamperedly
appreciative,0.9,0.0,ਕਦਰ ਕਰਨ ਵਾਲਾ
thrilled,0.9,0.0,ਖੁਸ਼
loyal,0.9,0.0,ਵਫ਼ਾਦਾਰ
adventurous,0.9,0.0,ਸਾਹਸੀ
booming,0.9,0.0,ਬੂਮਿੰਗ
renown,0.9,0.0,ਪ੍ਰਸਿੱਧੀ
dote,0.9,0.0,ਦਾਜ
reformed,0.9,0.0,ਸੁਧਾਰ
excellently,0.9,0.0,ਸ਼ਾਨਦਾਰ
fresh,0.9,0.0,ਤਾਜ਼ਾ
exceedingly,0.9,0.0,ਬਹੁਤ ਜ਼ਿਆਦਾ
undisputable,0.9,0.0,ਨਿਰਵਿਵਾਦ
distinctive,0.9,0.0,ਵਿਲੱਖਣ
hale,0.9,0.0,ਹਾਲ
gloriously,0.9,0.0,ਸ਼ਾਨ ਨਾਲ
elan,0.9,0.0,ਘੋਸ਼ਣਾ
stylized,0.9,0.0,ਸਟਾਈਲਾਈਜ਼ਡ
sweeten,0.9,0.0,ਮਿੱਠਾ
alluring,0.9,0.0,ਆਕਰਸ਼ਕ
fecilitous,0.9,0.0,ਮੋਟਾ
overtaking,0.9,0.0,ਓਵਰਟੇਕਿੰਗ
saver,0.9,0.0,ਸੇਵਰ
ftw,0.9,0.0,ftw
laudable,0.9,0.0,ਸ਼ਲਾਘਾਯੋਗ
euphoric,0.9,0.0,ਖੁਸ਼ੀ
impartially,0.9,0.0,ਨਿਰਪੱਖ
lifesaver,0.9,0.0,ਜਾਨ ਬਚਾਉਣ ਵਾਲਾ
simplest,0.9,0.0,ਸਰਲ
excellency,0.9,0.0,ਉੱਤਮਤਾ
agility,0.9,0.0,ਚੁਸਤੀ
blessing,0.9,0.0,ਅਸ਼ੀਰਵਾਦ
winnable,0.9,0.0,ਜੇਤੂ
fair,0.9,0.0,ਮੇਲਾ
monumentally,0.9,0.0,ਯਾਦਗਾਰੀ ਤੌਰ ਤੇ
felicity,0.9,0.0,ਪ੍ਰਸਿੱਧੀ
hottest,0.9,0.0,ਗਰਮ
courtly,0.9,0.0,ਦਰਬਾਰੀ
headway,0.9,0.0,ਅਗਾਂਹ
bonuses,0.9,0.0,ਬੋਨਸ
best-known,0.9,0.0,ਵਧੀਆ ਜਾਣਿਆ
significant,0.9,0.0,ਮਹੱਤਵਪੂਰਨ
smoothes,0.9,0.0,ਸਮੂਥਸ
prettily,0.9,0.0,prettily
affinity,0.9,0.0,ਸੰਬੰਧ
meaningful,0.9,0.0,ਅਰਥਪੂਰਨ
prosperous,0.9,0.0,ਖੁਸ਼ਹਾਲ
ambitiously,0.9,0.0,ਉਤਸ਼ਾਹੀ
versatility,0.9,0.0,ਬਹੁਪੱਖੀ
lawfully,0.9,0.0,ਕਾਨੂੰਨੀ ਤੌਰ &#39;ਤੇ
resourceful,0.9,0.0,ਸਰੋਤ
endearing,0.9,0.0,ਪਿਆਰੇ
felicitate,0.9,0.0,ਖੁਸ਼ਕਿਸਮਤੀ
heartily,0.9,0.0,ਦਿਲੋਂ
admire,0.9,0.0,ਪ੍ਰਸੰਸਾ
suffices,0.9,0.0,ਕਾਫ਼ੀ
aspirations,0.9,0.0,ਇੱਛਾਵਾਂ
infallibility,0.9,0.0,ਅਪੰਗਤਾ
surpass,0.9,0.0,ਨੂੰ ਪਾਰ
delicious,0.9,0.0,ਸੁਆਦੀ
complimentary,0.9,0.0,ਪ੍ਰਸੰਸਾਯੋਗ
novelty,0.9,0.0,ਨਵੀਨਤਾ
coherence,0.9,0.0,ਏਕਤਾ
subsidized,0.9,0.0,ਸਬਸਿਡੀ
surreal,0.9,0.0,ਅਚਾਨਕ
spiritual,0.9,0.0,ਰੂਹਾਨੀ
grandeur,0.9,0.0,ਮਹਾਨਤਾ
improving,0.9,0.0,ਸੁਧਾਰ
goodness,0.9,0.0,ਭਲਿਆਈ
bonus,0.9,0.0,ਬੋਨਸ
amusing,0.9,0.0,ਮਨੋਰੰਜਕ
confident,0.9,0.0,ਵਿਸ਼ਵਾਸ
felicitous,0.9,0.0,ਸ਼ੁਭਕਾਮਨਾਵਾਂ
compactly,0.9,0.0,ਸੰਖੇਪ
trivially,0.9,0.0,ਮਾਮੂਲੀ
achievable,0.9,0.0,ਪ੍ਰਾਪਤੀਯੋਗ
merrily,0.9,0.0,ਖ਼ੁਸ਼ੀ ਨਾਲ
exhilarating,0.9,0.0,ਉਤਸ਼ਾਹਜਨਕ
thrills,0.9,0.0,ਰੋਮਾਂਚਕ
tidy,0.9,0.0,ਸਾਫ਼
jubiliant,0.9,0.0,ਜੁਬਲੀ
sensibly,0.9,0.0,ਸਮਝਦਾਰੀ ਨਾਲ
restructure,0.9,0.0,ਪੁਨਰਗਠਨ
miraculous,0.9,0.0,ਚਮਤਕਾਰੀ
glee,0.9,0.0,ਖੁਸ਼
whoa,0.9,0.0,ਵਾਹ
superb,0.9,0.0,ਸ਼ਾਨਦਾਰ
obsession,0.9,0.0,ਜਨੂੰਨ
joyfully,0.9,0.0,ਖੁਸ਼ੀ ਨਾਲ
undisputed,0.9,0.0,ਨਿਰਵਿਵਾਦ
comely,0.9,0.0,ਸੁਹਜ
gorgeous,0.9,0.0,ਖੂਬਸੂਰਤ
luckier,0.9,0.0,ਕਿਸਮਤ ਵਾਲਾ
worth,0.9,0.0,ਮੁੱਲ
beneficially,0.9,0.0,ਲਾਭਕਾਰੀ
user-replaceable,0.9,0.0,ਉਪਭੋਗਤਾ-ਬਦਲਣਯੋਗ
decent,0.9,0.0,ਵਿਨੀਤ
blissfully,0.9,0.0,ਅਨੰਦ ਨਾਲ
salutary,0.9,0.0,ਨਮਸਕਾਰ
commodious,0.9,0.0,ਵਸਤੂ
stable,0.9,0.0,ਸਥਿਰ
scenic,0.9,0.0,ਸੁੰਦਰ
unassailable,0.9,0.0,ਅਣਉਪਲਬਧ
holy,0.9,0.0,ਪਵਿੱਤਰ
invincibility,0.9,0.0,ਅਜਿੱਤਤਾ
enchant,0.9,0.0,ਮੋਹ
appealing,0.9,0.0,ਅਪੀਲ
resolute,0.9,0.0,ਪੱਕਾ
titillatingly,0.9,0.0,ਸਿਰਲੇਖ ਨਾਲ
excellence,0.9,0.0,ਉੱਤਮਤਾ
perfect,0.9,0.0,ਸੰਪੂਰਨ
revolutionized,0.9,0.0,ਇਨਕਲਾਬ ਹੋਇਆ
exalted,0.9,0.0,ਉੱਚੇ
loves,0.9,0.0,ਪਿਆਰ ਕਰਦਾ ਹੈ
accolades,0.9,0.0,ਪ੍ਰਸ਼ੰਸਾ
delectable,0.9,0.0,ਵਿਚਾਰਨਯੋਗ
wowed,0.9,0.0,ਵੋਹ
